vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,region,source,varietal,wine_id
2019,94,$60,Pinot Noir Yamhill-Carlton Gregory Ranch,Bergström,"Polished and expressive, with rose petal, black raspberry and spiced tea flavors that expand and flesh out on the savory finish. Drink now through 2029. 478 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1281926/name/bergstr%C3%B6m-pinot-noir-yamhill-carlton-gregory-ranch-2019,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1281926
2019,94,$68,Pinot Noir Eola-Amity Hills Cattrall Brothers Vineyard,Big Table Farm,"Showcases beautiful aromas of fresh violet and strawberry blossom, which lead to elegantly dynamic raspberry and spice flavors that dance on a savory finish. Drink now through 2030. 134 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1284960/name/big-table-farm-pinot-noir-eola-amity-hills-cattrall-brothers-vineyard-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1284960
2019,94,$64,Pinot Noir Eola-Amity Hills Pelos Sandberg Vineyard,Big Table Farm,"Floral and supple in texture, with expressive raspberry, sassafras and spiced cinnamon flavors that build richness and complexity on the plush finish. Drink now through 2029. 243 cases made.","Magazine Issue Nov 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1278070/name/big-table-farm-pinot-noir-eola-amity-hills-pelos-sandberg-vineyard-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1278070
2019,94,$80,Pinot Noir Oregon,Chev-Cali,"Plush in texture and multilayered, this Pinot offers expressive raspberry and smoky forest floor flavors, which unfurl toward rich and refined tannins. Drink now through 2030. 358 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1286919/name/chev-cali-pinot-noir-oregon-2019,['Oregon'],Wine Spectator,Pinot Noir,1286919
2019,94,$42,Pinot Noir Chehalem Mountains Margo,Colene Clemens,"Shows a simmering intensity beneath a polished texture as this red unfurls crushed stone, raspberry and hints of tarragon. Builds richness and tension toward medium-grained tannins. Drink now through 2030. 1,715 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1288800/name/colene-clemens-pinot-noir-chehalem-mountains-margo-2019,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Pinot Noir,1288800
2019,94,$105,Pinot Noir Dundee Hills Two Barns Vineyard,Domaine Serene,"Vivacious yet graceful, with multilayered raspberry and cherry flavors laced with fresh violet, orange peel and spice tea flavors that glide on the polished finish. Drink now through 2030. 545 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289302/name/domaine-serene-pinot-noir-dundee-hills-two-barns-vineyard-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,1289302
2019,94,$105,Pinot Noir Yamhill-Carlton Abbey Oaks Vineyard,Domaine Serene,"Well-knit and alluring yet tense at the core, with polished raspberry, stony minerals, clove and toasty spice flavors that finish with fine-grained tannins. Drink now through 2030. 850 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289301/name/domaine-serene-pinot-noir-yamhill-carlton-abbey-oaks-vineyard-2019,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1289301
2019,94,$65,Pinot Noir Eola-Amity Hills Zéphirine,Drouhin Oregon Roserock,"A dynamic wine, impeccably structured and fleshy in texture, unfurling with raspberry, tart blueberry, stony minerals plus clove and other dusky spices. Finishes with snappy acidity and well-framed tannins. Drink now through 2030. 1,737 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287967/name/drouhin-oregon-roserock-pinot-noir-eola-amity-hills-z%C3%A9phirine-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1287967
2019,94,$70,Pinot Noir Ribbon Ridge Reserve,Eminent Domaine,"Well-knit and harmonious, with stylish cherry and guava flavors that take on forest floor and stony mineral accents, finishing with fine-grained tannins. Drink now through 2030. 250 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1286455/name/eminent-domaine-pinot-noir-ribbon-ridge-reserve-2019,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']",Wine Spectator,Pinot Noir,1286455
2019,94,$100,Pinot Noir Eola-Amity Hills Summum Seven Springs Estate,Evening Land,"Refined and elegantly structured yet distinctive, with fresh violet, black tea, cranberry and pomegranate flavors that carry a flinty minerality on the sleek finish. Drink now through 2032. 412 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287407/name/evening-land-pinot-noir-eola-amity-hills-summum-seven-springs-estate-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1287407
2019,94,$65,Pinot Noir Willamette Valley Freedom Hill Vineyard,Ken Wright,"Broad-shouldered in frame but remains elegant and polished, with vibrant black cherry and blueberry flavors highlighted by orange peel and black tea. Ends with refined tannins. Drink now through 2029. 754 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1290997/name/ken-wright-pinot-noir-willamette-valley-freedom-hill-vineyard-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1290997
2019,94,$65,Pinot Noir Yamhill-Carlton Hirschy Vineyard,Ken Wright,"Expressive and compelling, with vibrant raspberry and floral blueberry flavors laced with savory tea and orange peel as this moves toward polished tannins. Drink now through 2030. 494 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1291570/name/ken-wright-pinot-noir-yamhill-carlton-hirschy-vineyard-2019,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1291570
2019,94,$65,Pinot Noir Yamhill-Carlton Shea Vineyard,Ken Wright,"A Pinot with presence and persistence, offering multilayered blueberry and pomegranate flavors highlighted by black tea and fresh violet as this builds richness toward medium-grained tannins. Drink now through 2030. 262 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1290996/name/ken-wright-pinot-noir-yamhill-carlton-shea-vineyard-2019,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1290996
2019,94,$75,Pinot Noir Eola-Amity Hills Elton Vineyard,Lavinea,"A compelling red, loaded with tension and savory accents, featuring tart blueberry and cherry, black tea and dusky spices that build toward medium-grained tannins. Drink now through 2031. 224 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1286773/name/lavinea-pinot-noir-eola-amity-hills-elton-vineyard-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1286773
2019,94,$55,Pinot Noir Eola-Amity Hills Lingua Franca Estate,Lingua Franca,"Dynamic yet nuanced, a red that marries elegance with a steely density, showing expressive violet, raspberry, stony mineral and spice box accents that pick up speed and tension toward well-framed tannins. Drink now through 2030. 535 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289287/name/lingua-franca-pinot-noir-eola-amity-hills-lingua-franca-estate-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1289287
2019,94,$60,Pinot Noir Eola-Amity Hills The Plow,Lingua Franca,"A wine with presence and detail, boasting an ethereal structure that glides along with notes of raspberry, crushed stone, tea leaf and dusky spice. Builds tension and richness as this finishes with refined tannins. Drink now through 2030. 880 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289290/name/lingua-franca-pinot-noir-eola-amity-hills-the-plow-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1289290
2019,94,$90,Pinot Noir Dundee Hills Nysa,Nicolas-Jay,"Precise and seductive, this Pinot unfurls slowly to floral raspberry and cherry, black tea and spicy vanilla flavors that build richness and structure on the polished finish. Drink now through 2030. 195 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1291044/name/nicolas-jay-pinot-noir-dundee-hills-nysa-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,1291044
2019,94,$70,Pinot Noir Willamette Valley L'Ensemble,Nicolas-Jay,"A wine with grace and tension, this opens with pretty violet aromas that lead to vibrant, steely raspberry and guava flavors accented by forest floor and spices. Ends with refined, mineral-tinged tannins. Drink now through 2020. 1,329 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1291049/name/nicolas-jay-pinot-noir-willamette-valley-l%27ensemble-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1291049
2019,94,$90,Pinot Noir Willamette Valley Own-Rooted,Nicolas-Jay,"Floral and savory, this Pinot offers elegance and dimension, with cherry and pomegranate flavors that mingle with orange peel, fresh violet and dusky spice. Finishes with polished tannins. Drink now through 2030. 342 cases made.",Magazine Issue Web Only - 2022,https://www.winespectator.com/wine/wine-detail/id/1291047/name/nicolas-jay-pinot-noir-willamette-valley-own-rooted-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1291047
2019,94,$125,Pinot Noir Willamette Valley Pas De Nom,Penner-Ash,"Lush in texture and elegantly complex, with pomegranate and raspberry flavors that layer in notes of tarragon and black tea, finishing with dusky spice tannins. Drink now through 2030. 125 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1283494/name/penner-ash-pinot-noir-willamette-valley-pas-de-nom-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1283494
2019,94,$75,Pinot Noir Yamhill-Carlton Estate Vineyard,Penner-Ash,"Blends tension with fresh and lovely fruit, such as raspberry and blueberry. Draws in accents of black tea, forest floor and dusky spice as this builds richness toward medium-grained tannins. Drink now through 2030. 700 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287512/name/penner-ash-pinot-noir-yamhill-carlton-estate-vineyard-2019,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1287512
2019,94,$60,Pinot Noir Yamhill-Carlton Shea Vineyard,Purple Hands,"A wine with structure and tension wrapped in a silky package of raspberry, black tea, clove and spices, which builds toward fine-grained tannins. Drink now through 2030. 480 cases made.","Magazine Issue Dec 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1278707/name/purple-hands-pinot-noir-yamhill-carlton-shea-vineyard-2019,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1278707
2019,94,$35,Pinot Noir Willamette Valley,Résonance,"Vibrant and impeccably structured, with floral raspberry, crushed stone and savory tea accents that build tension toward refined tannns. Drink now through 2031. 6,087 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1283692/name/r%C3%A9sonance-pinot-noir-willamette-valley-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1283692
2019,94,$55,Pinot Noir Dundee Hills Prince Hill Vineyard,Soléna,"A structured and expressive red, with tart blueberry and black cherry flavors accented by clove, nutmeg and orange peel hints, gathering richness toward refined tannins. Drink now through 2030. 150 cases made.","Magazine Issue Oct 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289202/name/sol%C3%A9na-pinot-noir-dundee-hills-prince-hill-vineyard-2019,"['Oregon', 'Willamette Valley', 'Dundee Hills']",Wine Spectator,Pinot Noir,1289202
2019,94,$55,Pinot Noir Eola-Amity Hills Zena Crown Vineyard,Soléna,"Rich and polished yet deeply structured, with a tense core of lively tannins and acidity wrapped in floral raspberry, sweet anise, clove and stony mineral flavors that sweep toward refined tannins. Drink now through 2030. 120 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289200/name/sol%C3%A9na-pinot-noir-eola-amity-hills-zena-crown-vineyard-2019,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']",Wine Spectator,Pinot Noir,1289200
2019,94,$58,Pinot Noir McMinnville Hyland Vineyard,Soléna,"Vibrant and generous, this Pinot has a sleek body but multilayered cherry and cranberry flavors, which take on delicate tea leaf and spice flavors as this glides on the supple finish. Drink now through 2030. 400 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289097/name/sol%C3%A9na-pinot-noir-mcminnville-hyland-vineyard-2019,"['Oregon', 'Willamette Valley', 'McMinnville']",Wine Spectator,Pinot Noir,1289097
2019,94,$55,Pinot Noir Willamette Valley Shea Vineyard,Soléna,"Sleek in style yet multilayered, with floral raspberry, fresh violet, cardamom and other dusky spices as this builds richness and structure on the finish. Drink now through 2030. 175 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289201/name/sol%C3%A9na-pinot-noir-willamette-valley-shea-vineyard-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1289201
2019,94,$58,Pinot Noir Yamhill-Carlton Domaine Danielle Laurent,Soléna,"Handsomely built and polished, with dark raspberry, clove and black tea flavors that gather richness and structure toward fine-grained tannins. Drink now through 2030. 600 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1291569/name/sol%C3%A9na-pinot-noir-yamhill-carlton-domaine-danielle-laurent-2019,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1291569
2019,94,$54,Pinot Noir Willamette Valley Estates,Soter,"A wine with dimension and grace, this Pinot has tiers of raspberry, mineral and dusky spice that build expression and tension toward refined tannins. Drink now through 2030. 1,870 cases made.","Magazine Issue Aug 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1287559/name/soter-pinot-noir-willamette-valley-estates-2019,"['Oregon', 'Willamette Valley']",Wine Spectator,Pinot Noir,1287559
2019,96,$65,Pinot Noir Yamhill-Carlton Résonance Vineyard,Résonance,"Impressive and compelling, this Pinot epitomizes the best of Willamette Valley. Impeccably structured, this combines depth and grace with expressive raspberry, fresh violet and crushed stone accents that take on polish and richness on the lingering, savory finish. Drink now through 2032. 1,211 cases made.","Magazine Issue Jul 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1288304/name/r%C3%A9sonance-pinot-noir-yamhill-carlton-r%C3%A9sonance-vineyard-2019,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']",Wine Spectator,Pinot Noir,1288304
2019,95,$80,Pinot Noir Chehalem Mountains Silice,Bergström,"Polished, rich and luscious, offering vibrant black raspberry, baking spice and savory anise flavors. A knockout of a Pinot. Drink now through 2030. 611 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1281834/name/bergstr%C3%B6m-pinot-noir-chehalem-mountains-silice-2019,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']",Wine Spectator,Pinot Noir,1281834
