vintage,score,release_price,bottle_name,winery,review_text,Magazine,review_link,region,source,varietal,wine_id,Region
2019,94,$55,Pinot Noir Eola-Amity Hills Zena Crown Vineyard,Soléna,"Rich and polished yet deeply structured, with a tense core of lively tannins and acidity wrapped in floral raspberry, sweet anise, clove and stony mineral flavors that sweep toward refined tannins. Drink now through 2030. 120 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1289200/name/sol%C3%A9na-pinot-noir-eola-amity-hills-zena-crown-vineyard-2019,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2018,96,$75,Pinot Noir Eola-Amity Hills Slope,Zena Crown Vineyard,"A wine of presence and personality, with dynamic black raspberry and guava flavors that take on stony mineral and dusky spice accents as this gathers richness and tension toward broad-shouldered tannins. Best from 2022 through 2032. 487 cases made.","Magazine Issue Feb 28, 2022",https://www.winespectator.com/wine/wine-detail/id/1284025/name/zena-crown-vineyard-pinot-noir-eola-amity-hills-slope-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2018,95,$95,Pinot Noir Ribbon Ridge The Beaux Frères Vineyard,Beaux Frères,"A wine of presence and expression, impeccably structured yet elegantly layered, with evocative raspberry, rose petal and brown baking spice notes that pick up richness and tension toward fine-grained tannins. Drink now through 2029. 3,088 cases made.","Magazine Issue Jun 30, 2020",https://www.winespectator.com/wine/wine-detail/id/1248606/name/beaux-fr%C3%A8res-pinot-noir-ribbon-ridge-the-beaux-fr%C3%A8res-vineyard-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']"
2018,95,$65,Pinot Noir Eola-Amity Hills Zéphirine,Drouhin Oregon Roserock,"Deep in structure yet loaded with finesse, offering raspberry, pomegranate and rose petal accents that build tension toward fine-grained tannins. Captures the essence of Eola-Amity. Drink now through 2030. 1,737 cases made.","Magazine Issue Feb 28, 2022",https://www.winespectator.com/wine/wine-detail/id/1282988/name/drouhin-oregon-roserock-pinot-noir-eola-amity-hills-z%C3%A9phirine-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2018,95,$75,Pinot Noir Eola-Amity Hills La Source Seven Springs Estate,Evening Land,"A supple, savory texture meets effortless complexity, with distinctive blueberry and cherry flavors that are accented with steely minerality and dusky spice, building structure and intensity toward refined tannins. Drink now through 2030. 375 cases made.","Magazine Issue Nov 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1276845/name/evening-land-pinot-noir-eola-amity-hills-la-source-seven-springs-estate-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2018,95,$54,Pinot Noir Willamette Valley Estates,Soter,"Dynamic and impeccably structured, with floral blueberry, mineral and underbrush tones that build richness and generosity toward refined tannins. Drink now through 2030. 1,270 cases made.","Magazine Issue Feb 28, 2022",https://www.winespectator.com/wine/wine-detail/id/1281941/name/soter-pinot-noir-willamette-valley-estates-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2018,95,$75,Pinot Noir Eola-Amity Hills Conifer,Zena Crown Vineyard,"Offering verve and persistence, this Pinot is taut at first but slowly blooms into dynamic blueberry and black cherry flavors that are accented by forest floor and spice tea. Best from 2023 through 2031. 334 cases made.","Magazine Issue Feb 28, 2022",https://www.winespectator.com/wine/wine-detail/id/1284023/name/zena-crown-vineyard-pinot-noir-eola-amity-hills-conifer-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2018,94,$55,Pinot Noir Dundee Hills Revana Vineyard,Alexana,"This vibrant red is coiled with tension, offering dynamic raspberry and blueberry flavors that gather notes of spiced cinnamon and orange oil, building toward medium-grained tannins. Drink now through 2030. 1,858 cases made.","Magazine Issue Mar 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1269688/name/alexana-pinot-noir-dundee-hills-revana-vineyard-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Dundee Hills']"
2018,94,$75,Pinot Noir Dundee Hills Signature,Alexana,"Refined and generous, offering multilayered raspberry and cherry flavors that are laced with spiced cinnamon, orange peel and tea. Finishes with fine-grained tannins. Drink now through 2029. 455 cases made.","Magazine Issue Dec 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1279282/name/alexana-pinot-noir-dundee-hills-signature-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Dundee Hills']"
2018,94,$95,Pinot Noir Ribbon Ridge The Belles Soeurs,Beaux Frères,"Harmonious yet dynamic, with fervent violet and raspberry notes that pick up orange peel and black tea accents along the way to a polished, structured finish. Best from 2021 through 2028. 1,272 cases made.","Magazine Issue Oct 15, 2020",https://www.winespectator.com/wine/wine-detail/id/1248605/name/beaux-fr%C3%A8res-pinot-noir-ribbon-ridge-the-belles-soeurs-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']"
2018,94,$110,Pinot Noir Ribbon Ridge The Upper Terrace,Beaux Frères,"Poised and polished, this opens on a delicate note than dynamically builds structure and richness, offering vibrant raspberry, savory cherry and floral tea flavors that linger toward refined tannins. Drink now through 2029. 1,700 cases made.","Magazine Issue Feb 28, 2021",https://www.winespectator.com/wine/wine-detail/id/1267885/name/beaux-fr%C3%A8res-pinot-noir-ribbon-ridge-the-upper-terrace-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']"
2018,94,$60,Pinot Noir Willamette Valley,Beaux Frères,"Polished, rich and impressively structured, with rose petal and raspberry notes that build toward a sleekly dynamic finish and refined tannins. Drink now through 2029. 1,730 cases made.","Magazine Issue Sep 30, 2020",https://www.winespectator.com/wine/wine-detail/id/1248604/name/beaux-fr%C3%A8res-pinot-noir-willamette-valley-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2018,94,$85,Pinot Noir Chehalem Mountains Winery Block,Bergström,"A refined red, with pinpoint focus and expressive blueberry and raspberry flavors, accented by black tea, mineral and savory spice notes that build structure toward fine-grained tannins. Drink now through 2027. 240 cases made.","Magazine Issue Nov 15, 2020",https://www.winespectator.com/wine/wine-detail/id/1260613/name/bergstr%C3%B6m-pinot-noir-chehalem-mountains-winery-block-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']"
2018,94,$80,Pinot Noir Ribbon Ridge Le Pré Du Col Vineyard,Bergström,"Impeccably structured, yet plump and polished, with rich fruit, featuring orange blossom aromas and notes of ripe blueberry and raspberry, laced with hints of white pepper and bay leaf. Drink now through 2028. 980 cases made.","Magazine Issue Nov 15, 2020",https://www.winespectator.com/wine/wine-detail/id/1260610/name/bergstr%C3%B6m-pinot-noir-ribbon-ridge-le-pr%C3%A9-du-col-vineyard-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']"
2018,94,$42,Pinot Noir Willamette Valley Cumberland Reserve,Bergström,"Dynamic yet harmonious, with expressive raspberry and rose petal aromas, accented by flavors of orange peel and dusky spice. Builds richness toward polished tannins. Drink now through 2028. 4,210 cases made.","Magazine Issue Nov 15, 2020",https://www.winespectator.com/wine/wine-detail/id/1260609/name/bergstr%C3%B6m-pinot-noir-willamette-valley-cumberland-reserve-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2018,94,$54,Pinot Noir Ribbon Ridge Les Dijonnais,Brick House,"Ethereal and expressively floral, with multilayered raspberry, rose petal and cherry blossom flavors, plus orange peel accents that build richness toward polished tannins. Drink now through 2028. 685 cases made.","Magazine Issue Feb 28, 2021",https://www.winespectator.com/wine/wine-detail/id/1269919/name/brick-house-pinot-noir-ribbon-ridge-les-dijonnais-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']"
2018,94,$30,Pinot Noir Chehalem Mountains Dopp Creek,Colene Clemens,"Defined by a brisk and refreshing minerality that brings focus to refined and expressive raspberry, rose petal and toasty spice flavors and builds intensity toward fine-grain tannins. Drink now through 2029. 3,241 cases made.","Magazine Issue Mar 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1269047/name/colene-clemens-pinot-noir-chehalem-mountains-dopp-creek-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Chehalem Mountains']"
2018,94,$210,Pinot Noir Dundee Hills Grace Vineyard,Domaine Serene,"Silky and richly structured, with layered raspberry, baking spice and orange zest accents that glide along the graceful and polished finish. Drink now through 2030. 360 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1283315/name/domaine-serene-pinot-noir-dundee-hills-grace-vineyard-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Dundee Hills']"
2018,94,$80,Pinot Noir Willamette Valley Evenstad Reserve,Domaine Serene,"A deep, brooding Pinot that slowly unfolds with expressive black cherry, dusty mocha, clove and other spice flavors that fan out on the long, savory finish. Drink now through 2030. 8,740 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1283318/name/domaine-serene-pinot-noir-willamette-valley-evenstad-reserve-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2018,94,$100,Chardonnay Eola-Amity Hills Summum Seven Springs Estate,Evening Land,"Sleek and impeccably structured, with vibrant apple, lemon verbena and fresh saline accents that build richness on the compelling finish. Drink now through 2024. 151 cases made.","Magazine Issue Sep 30, 2021",https://www.winespectator.com/wine/wine-detail/id/1276846/name/evening-land-chardonnay-eola-amity-hills-summum-seven-springs-estate-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2018,94,$40,Pinot Noir Dundee Hills Volcanique Special Selection,J. Christopher,"Silky and elegantly layered, with raspberry and strawberry blossom notes, which are accented by orange zest and black tea and linger on a polished finish. Drink now through 2029. 868 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1286208/name/j.-christopher-pinot-noir-dundee-hills-volcanique-special-selection-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Dundee Hills']"
2018,94,$63,Pinot Noir Ribbon Ridge Bryce Vineyard,Ken Wright,"Shows depth and presence, with rich plum and blueberry flavors that take on dusky spice and black tea accents at this builds structure toward medium-grained tannins. Drink now through 2030. 207 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1285783/name/ken-wright-pinot-noir-ribbon-ridge-bryce-vineyard-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Ribbon Ridge']"
2018,94,$75,Pinot Noir Eola-Amity Hills Elton Vineyard,Lavinea,"Savory and elegantly dynamic, with a handsome structure to the layers of raspberry and black cherry flavors accented by forest floor and dusky spice, finishing with medium-grained tannins. Drink now through 2030. 290 cases made.","Magazine Issue Nov 15, 2021",https://www.winespectator.com/wine/wine-detail/id/1275580/name/lavinea-pinot-noir-eola-amity-hills-elton-vineyard-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2018,94,$75,Pinot Noir Eola-Amity Hills Temperance Hill Vineyard,Lavinea,"Impeccably structured and savory, with black cherry and savory underbrush notes that show hints of smoked meat, building tension and richness on the way to medium-grained tannins. Drink now through 2030. 389 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1275576/name/lavinea-pinot-noir-eola-amity-hills-temperance-hill-vineyard-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2018,94,$40,Pinot Noir Willamette Valley Red Label,Le Cadeau,"A wine with polish and presence that opens with expressive raspberry, violet and spiced cinnamon accents, building richness and layers toward fine-grained tannins. Drink now through 2028. 290 cases made.","Magazine Issue Mar 31, 2020",https://www.winespectator.com/wine/wine-detail/id/1245436/name/le-cadeau-pinot-noir-willamette-valley-red-label-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2018,94,$60,Pinot Noir Eola-Amity Hills The Plow,Lingua Franca,"Graceful in its complexity and elegantly expressive, offering lithe raspberry and cherry flavors that are laced with a hint of crushed stone and black tea that build tension toward medium-grained tannins. Drink now through 2029. 650 cases made.","Magazine Issue Mar 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1269967/name/lingua-franca-pinot-noir-eola-amity-hills-the-plow-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Eola-Amity Hills']"
2018,94,$65,Pinot Noir Dundee Hills Jory Hills Vineyard,Maggy Hawk,Opens with a silky texture and then finds an intense beam of loamy acidity and savory tannins that are framed by spirited cherry and basil blossom accents and build richness and tension on the finish. Drink now through 2029. 446 cases made.,"Magazine Issue Mar 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1271759/name/maggy-hawk-pinot-noir-dundee-hills-jory-hills-vineyard-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Dundee Hills']"
2018,94,$55,Pinot Noir Willamette Valley,Nicolas-Jay,"Silky, savory and well-knit, with polished raspberry, spiced cinnamon and orange peel accents that build tension toward refined tannins. Drink now through 2030. 626 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1286467/name/nicolas-jay-pinot-noir-willamette-valley-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2018,94,$70,Pinot Noir Willamette Valley L'Ensemble,Nicolas-Jay,"Handsomely built and polished, with a vibrant core of lively acidity and tannins wrapped in vibrant cherry, savory forest floor and spice tones that build tension toward medium-grained tannins. Drink now through 2030. 1,145 cases made.","Magazine Issue Mar 31, 2022",https://www.winespectator.com/wine/wine-detail/id/1286468/name/nicolas-jay-pinot-noir-willamette-valley-l%27ensemble-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2018,94,$75,Pinot Noir Yamhill-Carlton Shea Vineyard,Penner-Ash,"Refined and structured, this red is enveloped in supple, multilayered cherry and raspberry flavors that pull in orange blossom and spiced tea accents, unfolding toward refined tannins. Drink now through 2028. 1,445 cases made.","Magazine Issue Mar 31, 2021",https://www.winespectator.com/wine/wine-detail/id/1270466/name/penner-ash-pinot-noir-yamhill-carlton-shea-vineyard-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Yamhill-Carlton']"
2018,94,$66,Pinot Noir Willamette Valley Shea Vineyard Block 5,Shea,"A wine with dimension and detail, this offers keenly structured black cherry, clove and savory anise flavors that fan out toward medium-grained tannins. Drink now through 2030. 213 cases made.","Magazine Issue Nov 15, 2022",https://www.winespectator.com/wine/wine-detail/id/1288490/name/shea-pinot-noir-willamette-valley-shea-vineyard-block-5-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley']"
2018,94,$60,Pinot Noir Dundee Hills Origin,Soter,"Captures the essence of Dundee Hills, elegantly structured and vibrant, with black cherry, crushed stone and savory spice flavors that build tension toward medium-grained tannins. Drink now through 2030. 200 cases made.",Magazine Issue Web Only - 2021,https://www.winespectator.com/wine/wine-detail/id/1281937/name/soter-pinot-noir-dundee-hills-origin-2018,,Wine Spectator,,,"['Oregon', 'Willamette Valley', 'Dundee Hills']"
